currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,isContributorAnonymous,timeOfDay,dayOfWeek,isMinorEdit,commentLength,isBot,hasPreviousSameContributor,timeSinceLastArticleEdit,sizeChange,timeSinceLastArticleEditBySameContributor,revertCount,ratioOffAllEditsToContributorEdits,contributorRevertedBeforeInThatArticleCount,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,isRankChange,ratioOfNumericalCharsToAllChars,ratioOfAlphanumericCharsToAllChars,ratioOfUppercaseCharsToAllChars,ratioOfUppercaseCharsToLowercaseChars,lengthOfLongestConsecutiveSequenceOfSingleChar,lengthOfLongestToken,previousLength,offensiveWordCountInTables,offensiveWordCountInComment,averageRelativeFrequencyOfNewAddedWords,LZWCompressionRate,KLDOfCharDistribution,isCommentDeleted,isContributorDeleted,revision_id,tag_id
15,4,60,1.0,0.0,1,0,4,0,21,0,0,1298,73,-1,0,0.0010822511,0,0.0,0.0,0.0,0.9591836734693877,0,5.165289E-4,0.8321281,0.13378099,0.19170985,2,13,1858,5,1,1.1666666,0.5118801652892562,3895.9397201291713,0,0,89553260,2
15,4,60,1.0,0.0,1,0,4,0,21,0,0,1298,73,-1,0,0.0010822511,0,0.0,0.0,0.0,0.9591836734693877,0,5.165289E-4,0.8321281,0.13378099,0.19170985,2,13,1858,5,1,1.1666666,0.5118801652892562,3895.9397201291713,0,0,89553260,11
1,5,5,1.0,0.0,1,14,7,0,0,0,0,2429,1,-1,0,0.0014534884,0,0.0,0.0,0.0,0.9666666666666667,0,0.09076923,0.58615386,0.078461535,0.18819188,3,9,650,34,0,0,0.3523076923076923,0.0,0,0,418616181,5
1,5,5,1.0,0.0,1,14,7,0,0,0,0,2429,1,-1,0,0.0014534884,0,0.0,0.0,0.0,0.9666666666666667,0,0.09076923,0.58615386,0.078461535,0.18819188,3,9,650,34,0,0,0.3523076923076923,0.0,0,0,418616181,11
31,4,124,1.0,0.0,0,6,6,1,195,1,0,1228,0,173820,1,0.010638298,0,0.0,0.0,0.0,0.9958333333333333,0,0.12512283,0.7382902,0.09171307,0.1758794,3,50,2878,4,0,1.0555556,0.39483153418384037,6209.401217267799,0,0,705900487,12
3,4,12,1.0,0.0,1,15,2,0,25,0,1,1,-4,1,0,0.013888889,0,0.0,0.0,0.0,0.9583333333333333,0,0.11724138,0.70689654,0.0862069,0.17123288,2,18,267,0,0,1.0,0.6896551724137931,1387.2707116104875,0,0,411390257,12
27,4,108,1.0,0.0,1,19,3,0,51,0,1,2,60,1,0,0.071428575,0,0.0,0.0,0.0,0.9722222222222222,1,0.038705137,0.83180857,0.10415201,0.15117466,2,11,1363,2,0,1.0,0.3610133708655876,2186.0961736946165,0,0,321253021,2
27,4,108,1.0,0.0,1,19,3,0,51,0,1,2,60,1,0,0.071428575,0,0.0,0.0,0.0,0.9722222222222222,1,0.038705137,0.83180857,0.10415201,0.15117466,2,11,1363,2,0,1.0,0.3610133708655876,2186.0961736946165,0,0,321253021,11
15,9,135,1.0,0.06666666666666667,0,5,5,0,13,0,0,672,1594,5970,0,0.001497006,0,9.0,1.0,0.0,0.9960254372019077,0,0.03634611,0.7987072,0.09956906,0.15022671,3,26,17568,16,0,1.0714285,0.32519229689517715,2541.9307832422587,0,0,393558741,12
7,10,70,1.0,0.0,1,15,4,0,30,0,0,2453,-15,0,0,0.0065789474,0,0.0,0.0,0.0,0.984375,0,0.029774873,0.79230213,0.10820624,0.1653718,2,19,1377,5,0,0,0.5007225433526011,5.949164851125635,0,0,317297056,12
0,0,0,1.0,1.0,1,21,3,0,17,0,0,26676,0,-1,0,0.0017006802,0,0.0,0.0,0.0,1.0,0,0.01922525,0.7908178,0.12539455,0.19404973,2,47,3552,5,0,2.0,0.4535082715345123,44.3963963963964,0,0,682457568,2
0,0,0,1.0,1.0,0,14,3,0,0,0,0,18154,479,1,0,0.09090909,0,0.0,0.0,0.0,1.0,0,0.016393442,0.77868855,0.11885246,0.18471338,2,25,244,0,0,0,0.8729508196721312,0.0,0,0,95518973,12
1,7,7,1.0,0.0,1,23,1,0,25,0,0,165,1895,-1,0,0.0017391305,0,0.0,0.0,0.0,0.9285714285714286,0,0.06959707,0.6556777,0.062271062,0.11888112,2,10,248,9,0,1.0,0.7725631768953068,1384.712258064517,0,0,420053067,12
20,13,260,1.0,0.0,0,17,7,0,9,0,0,226809,215,1066749,0,0.054054055,0,0.0,0.0,0.0,0.9984301412872841,0,0.11589691,0.5459046,0.088389896,0.25873917,3,15,19620,1,0,1.0,0.2972904532793112,151.6689092762487,0,0,496932748,12
17,7,119,1.0,0.0,1,12,6,0,13,0,0,2346,-483,6,0,0.01010101,0,0.0,0.0,0.0,0.9385964912280702,1,0.2054561,0.78090364,0.3307758,1.3519164,4,39,2403,0,0,1.8333334,0.3072006817213464,939.199334165627,0,0,316294217,5
17,7,119,1.0,0.0,1,12,6,0,13,0,0,2346,-483,6,0,0.01010101,0,0.0,0.0,0.0,0.9385964912280702,1,0.2054561,0.78090364,0.3307758,1.3519164,4,39,2403,0,0,1.8333334,0.3072006817213464,939.199334165627,0,0,316294217,6
17,7,119,1.0,0.0,1,12,6,0,13,0,0,2346,-483,6,0,0.01010101,0,0.0,0.0,0.0,0.9385964912280702,1,0.2054561,0.78090364,0.3307758,1.3519164,4,39,2403,0,0,1.8333334,0.3072006817213464,939.199334165627,0,0,316294217,11
6,12,72,1.0,0.0,1,23,3,0,12,0,0,2501,-315,220209,0,0.0022988506,1,0.0,0.0,0.0,0.9962962962962962,0,0.110438414,0.6968685,0.10939457,0.22932166,9,21,4838,12,0,1.0,0.3898973954222573,69.42372881355934,0,0,301084823,5
6,12,72,1.0,0.0,1,23,3,0,12,0,0,2501,-315,220209,0,0.0022988506,1,0.0,0.0,0.0,0.9962962962962962,0,0.110438414,0.6968685,0.10939457,0.22932166,9,21,4838,12,0,1.0,0.3898973954222573,69.42372881355934,0,0,301084823,11
0,0,0,1.0,1.0,0,10,7,0,0,0,1,1273,163,1267,0,0.6,18,0.0,0.0,0.0,1.0,0,0.17290872,0.7429917,0.08432384,0.17359187,3,29,4459,1,0,0,0.3114141191994722,0.0,0,0,505879480,12
13,3,39,1.0,0.0,1,0,5,0,0,0,1,1,4,0,0,0.17910448,8,0.0,0.0,0.0,0.9875,1,0.013804028,0.7649355,0.040563475,0.057085987,3,19,17693,11,0,0,0.4338726100237583,0.0,0,0,94408553,2
13,3,39,1.0,0.0,1,0,5,0,0,0,1,1,4,0,0,0.17910448,8,0.0,0.0,0.0,0.9875,1,0.013804028,0.7649355,0.040563475,0.057085987,3,19,17693,11,0,0,0.4338726100237583,0.0,0,0,94408553,5
13,3,39,1.0,0.0,1,0,5,0,0,0,1,1,4,0,0,0.17910448,8,0.0,0.0,0.0,0.9875,1,0.013804028,0.7649355,0.040563475,0.057085987,3,19,17693,11,0,0,0.4338726100237583,0.0,0,0,94408553,11
1,6,6,1.0,0.0,0,23,5,0,28,0,0,5901,77,119553,0,0.040239725,2,0.0,0.0,0.0,0.8333333333333334,0,0.004008016,0.82965934,0.09919839,0.13655172,2,17,968,1,0,1.2,0.5385385385385385,1850.215942415357,0,0,266017384,12
7,2,14,1.0,0.0,1,19,2,0,15,0,1,2,73,1,0,0.08161157,35,0.0,0.0,0.0,0.9285714285714286,0,0.09968847,0.71495324,0.09034268,0.17210683,2,17,622,0,0,1.5,0.5638629283489096,1109.6077170418005,0,0,157217552,12
2,1,2,1.0,0.0,1,15,2,0,22,0,0,120464,2402,191625,0,0.015503876,0,0.0,0.0,0.0,0.75,0,0.1177875,0.7503979,0.09172304,0.1695788,2,17,9922,2,0,1.0,0.19140469558296858,8415.086338052204,0,0,607344277,12
30,4,120,1.0,0.0,0,10,6,1,128,0,0,16544,0,681101,1,0.0065520066,7,0.0,0.0,0.0,0.9888888888888889,0,0.11881188,0.330033,0.036303632,0.20754717,3,55,506,0,0,1.0,0.46864686468646866,4043.8331137461637,0,0,767351967,12
0,0,0,1.0,1.0,0,15,4,0,22,0,1,2,-676,0,0,0.14285715,0,0.0,0.0,0.0,1.0,0,0.056456458,0.77417415,0.0996997,0.16132167,3,18,1690,0,0,1.5,0.44264264264264264,936.1970952124797,0,0,627037743,12
1,6,6,1.0,0.0,1,23,7,0,21,0,1,1600,1904,1599,0,0.14285715,0,0.0,0.0,0.0,0.9166666666666667,0,0.05597015,0.6828358,0.063432835,0.11258278,2,10,268,5,0,1.0,0.5970149253731343,38.208955223880594,0,0,448484120,12
20,7,140,1.0,0.0,0,3,5,1,14,0,0,27,1614,16,0,0.042424243,0,0.0,0.0,0.0,0.9916666666666667,0,0.1562275,0.7221022,0.092152625,0.19452888,4,13,1416,0,0,1.0,0.49483826565726086,22.418079096045197,0,0,651145980,12
82,4,328,1.0,0.0,0,22,7,0,23,0,1,11,370,4,0,0.29929578,1,0.0,0.0,0.0,0.998980632008155,0,0.1138425,0.76907575,0.088288225,0.15572625,4,51,27794,25,0,1.0,0.29175209524837237,514.5789738792545,0,0,727133351,12
0,0,0,1.0,1.0,0,9,3,0,137,0,0,52780,-3508,3719519,0,0.008,0,0.0,0.0,0.0,1.0,0,0.14564978,0.75344163,0.08163546,0.15515436,4,23,7244,3,0,1.0,0.37330037082818296,967.1335489469114,0,0,641382159,12
0,0,0,1.0,1.0,1,11,5,0,0,0,0,15459,1082,3,0,0.0024096386,0,0.0,0.0,0.0,1.0,0,0.07088025,0.7758444,0.10951894,0.1839278,29,24,3908,0,0,0,0.2651403249630724,0.0,0,0,466146715,12
0,0,0,1.0,1.0,0,11,4,0,98,1,1,4952,382,4952,0,0.001607717,0,0.0,0.0,0.0,1.0,0,0.32675424,0.6460219,0.038317565,0.13638566,3,45,14709,2,1,1.0,0.24708158228270297,400.20558841525605,0,0,782180973,12
148,16,2368,1.0,0.0,1,3,5,0,22,0,0,754,3,-1,0,7.007708E-4,0,0.0,0.0,0.0,0.9993702770780857,0,0.65707135,0.70641875,0.01305203,0.3596059,6,22,5681,0,0,1.2,0.3995364592619005,847.8630202749196,0,0,594311534,5
16,4,64,1.0,0.0,0,17,7,0,17,0,1,1,-3,1,0,0.0062578223,1,0.0,0.0,0.0,0.9897959183673469,0,0.056325022,0.7682364,0.1301939,0.22380953,3,14,1094,1,0,1.0,0.5383194829178208,79.56124314442414,0,0,181007183,12
31,3,93,1.0,0.0,0,19,6,0,93,0,0,394,-94,34836,1,0.05867347,1,0.0,0.0,0.0,0.9921568627450981,0,0.07505519,0.75827813,0.098234,0.16792452,4,13,1742,1,0,1.0,0.4519650655021834,4507.614297742066,0,0,130381846,12
8,2,16,1.0,0.0,1,10,3,0,22,0,1,26,101,25,0,0.0052592037,0,0.0,0.0,0.0,0.9523809523809523,0,0.06547057,0.7359144,0.10638968,0.18861607,8,13,3192,3,0,1.0,0.4022627278441232,190.23558897243106,0,0,291153015,12
38,5,190,1.0,0.0,1,5,6,0,21,0,0,279,-10,-1,1,8.3056476E-4,0,0.0,0.0,0.0,0.9947089947089948,0,0.09102296,0.7935282,0.1427975,0.25512868,3,15,4846,0,0,1.2,0.4384133611691023,571.5419819324071,0,0,757530674,5
0,0,0,1.0,1.0,0,13,2,0,175,0,1,16429,297,21,0,0.08571429,0,0.0,0.0,0.0,1.0,0,0.035714287,0.84126985,0.17261904,0.27272728,2,43,375,0,0,1.05,0.7956349206349206,6536.298985074632,0,0,415317243,12
13,5,65,1.0,0.0,0,21,3,1,51,1,0,149507,-3,-1,0,0.05882353,0,0.0,0.0,0.0,0.9354838709677419,0,0.19449541,0.787156,0.10091743,0.20522387,3,31,530,2,0,1.3333334,0.5737704918032787,914.8377358490565,0,0,133025525,12
6,2,12,1.0,0.16666666666666666,0,21,1,0,0,0,1,3,2491,1,0,1.0,0,0.0,0.0,0.0,0.9841269841269841,0,0.07839128,0.79504657,0.06089525,0.09286209,3,24,3424,13,0,1.3185841,0.4514815652567292,51904.06277054246,0,0,665077623,12
7,7,49,1.0,0.0,0,12,2,1,16,0,1,803,3846,219,0,0.6923077,0,0.0,0.0,0.0,0.9479166666666665,1,0.18470736,0.67809945,0.11296413,0.2969396,30,23,3123,20,0,2.0,0.29449838187702265,2862.946800237864,0,0,741425938,12
3,4,12,1.0,0.0,0,17,1,1,158,0,0,76,306,286330,1,0.00436872,9,8.0,0.0,2.0,0.9535714285714285,0,0.087563634,0.7255273,0.110981815,0.21366563,2,53,6736,66,0,1.0833334,0.38071356927926636,4143.485597671541,0,0,708797662,12
0,0,0,0.875,1.0,1,20,1,0,17,0,1,9,-3329,8,0,0.01734104,0,-20.0,-5.0,0.0,1.0,0,0.09453032,0.7473246,0.100475624,0.18191604,3,13,2087,5,0,1.2916666,0.49108204518430437,2506.6761585324116,0,0,608276417,3
5,5,25,1.0,-0.2,0,8,1,0,0,0,0,98829,-1835,-1,0,0.033333335,0,-15.0,-3.0,0.0,1.0,0,0.10429448,0.6564417,0.10429448,0.23287672,2,13,359,0,0,0,1.0552147239263803,0.0,0,0,552689888,12
15,2,30,1.0,0.0,1,22,2,0,0,0,0,57475,43,-1,0,0.0038314175,0,0.0,0.0,0.0,0.9888888888888889,0,0.10406886,0.7723005,0.12363067,0.22701149,3,64,2573,0,0,0,0.4194053208137715,0.0,0,0,69898007,12
7,2,14,1.0,0.0,0,23,4,1,23,0,1,17391,24,0,0,0.64285713,0,0.0,0.0,0.0,0.95,0,0.0047393367,0.8459716,0.11374407,0.15635179,2,16,408,0,0,1.0,0.6279620853080569,692.7058823529412,0,0,159281249,12
3,5,15,1.0,0.0,1,22,4,0,0,0,0,10915,12,2,0,0.003322259,0,0.0,0.0,0.0,0.8461538461538461,0,0.1657754,0.7058824,0.069518715,0.14772727,2,14,187,0,0,0,0.9037433155080213,0.0,0,0,704497249,2
3,5,15,1.0,0.0,1,22,4,0,0,0,0,10915,12,2,0,0.003322259,0,0.0,0.0,0.0,0.8461538461538461,0,0.1657754,0.7058824,0.069518715,0.14772727,2,14,187,0,0,0,0.9037433155080213,0.0,0,0,704497249,11
9,2,18,1.0,0.0,0,6,1,1,50,0,0,261394,8,-1,0,0.0034482758,0,0.0,0.0,0.0,0.9814814814814815,0,0.030434782,0.8112319,0.055434782,0.07642358,2,25,2737,4,0,1.0,0.4427536231884058,1886.8093391634347,0,0,657289250,12
37,5,185,1.0,0.0,0,16,3,1,132,0,0,653,0,1612,1,0.2205438,6,0.0,0.0,0.0,0.9856115107913669,0,0.090815805,0.8142637,0.14007184,0.24010554,3,49,1851,2,0,1.0714285,0.4543589743589744,2719.7072970807953,0,0,231710570,5
28,3,84,1.0,0.0,0,3,3,1,137,0,0,169,0,-1,1,0.0022727272,0,0.0,0.0,0.0,0.975609756097561,0,0.23618701,0.75956285,0.02550091,0.05121951,3,51,1547,0,0,1.0833334,0.5130540376442015,5437.7821871223305,0,0,194334805,12
10,2,20,1.0,0.0,1,2,1,0,0,0,0,3816,81,-1,0,6.993007E-4,0,0.0,0.0,0.0,0.9473684210526315,0,0.037288137,0.8135593,0.08135593,0.11707317,2,17,291,1,0,1.0,0.8847457627118644,843.3044673539521,0,0,81707084,2
10,2,20,1.0,0.0,1,2,1,0,0,0,0,3816,81,-1,0,6.993007E-4,0,0.0,0.0,0.0,0.9473684210526315,0,0.037288137,0.8135593,0.08135593,0.11707317,2,17,291,1,0,1.0,0.8847457627118644,843.3044673539521,0,0,81707084,3
10,2,20,1.0,0.0,1,2,1,0,0,0,0,3816,81,-1,0,6.993007E-4,0,0.0,0.0,0.0,0.9473684210526315,0,0.037288137,0.8135593,0.08135593,0.11707317,2,17,291,1,0,1.0,0.8847457627118644,843.3044673539521,0,0,81707084,11
13,2,26,1.0,0.0,1,12,7,0,0,0,0,11,8,2,0,0.007900678,3,0.0,0.0,0.0,0.9956521739130435,0,0.035589673,0.80495465,0.109211445,0.1654334,3,25,2858,1,0,1.0,0.40264716126785094,395.554933519944,0,0,65365868,2
13,2,26,1.0,0.0,1,12,7,0,0,0,0,11,8,2,0,0.007900678,3,0.0,0.0,0.0,0.9956521739130435,0,0.035589673,0.80495465,0.109211445,0.1654334,3,25,2858,1,0,1.0,0.40264716126785094,395.554933519944,0,0,65365868,11
3,4,12,1.0,0.0,1,15,4,0,26,0,1,3,1748,0,0,2.750527E-4,0,-4.0,-1.0,0.0,1.0,0,0.15505178,0.7534285,0.09991603,0.20044918,3,15,3616,0,0,0,0.47424606351748066,0.0,0,0,563824609,12
13,5,65,1.0,0.0,0,2,2,0,17,0,0,19,18,38,0,0.028571429,0,0.0,0.0,0.0,0.984375,0,0.055039313,0.7898499,0.06719085,0.1006424,3,21,2777,1,0,1.0,0.4644515898535191,883.1400792221821,0,0,450196373,12
14,4,56,1.0,0.0,1,10,2,0,27,0,0,350818,-182,-1,0,0.1,0,0.0,0.0,0.0,0.9907407407407408,0,0.09474591,0.7459087,0.10852713,0.2,3,13,1230,3,0,1.5,0.4909560723514212,195.6422764227643,0,0,567383131,2
7,2,14,1.0,0.2857142857142857,1,15,4,0,0,0,0,190,-287,-1,0,0.030303031,0,4.0,2.0,0.0,0.9166666666666667,0,0.0,0.6759003,0.2132964,0.46107784,1,9,357,0,0,1.3333334,0.6454293628808865,1233.3893557422969,0,0,555376787,12
33,3,99,1.0,0.0,0,22,6,0,36,0,0,7673,139,-1,0,2.8694404E-4,0,0.0,0.0,0.0,0.9928571428571429,1,0.16437007,0.8051181,0.13877952,0.2764706,3,19,1945,1,0,1.0666667,0.4478346456692913,3641.0459778747004,0,0,367672173,12
0,0,0,1.0,1.0,0,18,7,0,117,0,0,97,16,1,1,5.01002E-4,1,0.0,0.0,0.0,1.0,0,0.18498528,0.8002944,0.1373896,0.28747433,3,53,2038,1,0,1.0,0.47105004906771347,41.20117762512267,0,0,443548239,12
17,12,204,1.0,0.0,0,0,3,1,6,0,0,3786,0,23524,0,0.25882354,1,0.0,0.0,0.0,1.0,1,0.23931624,0.72792023,0.1039886,0.27037036,9,12,696,1,0,1.0,0.49145299145299143,186.85057471264366,0,0,78007787,12
0,0,0,1.0,1.0,1,16,5,0,0,0,0,188,22,-1,0,0.0026385225,0,0.0,0.0,0.0,1.0,0,0.17460318,0.6904762,0.06349207,0.14035088,2,9,149,0,0,1.6666666,1.0,503.2184936614466,0,0,70448208,2
0,0,0,1.0,1.0,1,16,5,0,0,0,0,188,22,-1,0,0.0026385225,0,0.0,0.0,0.0,1.0,0,0.17460318,0.6904762,0.06349207,0.14035088,2,9,149,0,0,1.6666666,1.0,503.2184936614466,0,0,70448208,5
0,0,0,1.0,1.0,1,16,5,0,0,0,0,188,22,-1,0,0.0026385225,0,0.0,0.0,0.0,1.0,0,0.17460318,0.6904762,0.06349207,0.14035088,2,9,149,0,0,1.6666666,1.0,503.2184936614466,0,0,70448208,11
26,13,338,1.0,0.0,0,0,2,0,0,0,0,227789,-129,1531319,0,0.010695187,0,0.0,0.0,0.0,0.9838709677419355,0,0.21647058,0.52882355,0.08529412,0.37564766,5,13,1726,1,0,1.0,0.36586638830897705,0.0,0,0,599063520,12
43,2,86,1.0,0.023255813953488372,0,18,4,0,54,0,0,9856,2093,-1,0,0.0021691974,0,2.0,1.0,0.0,0.9969558599695586,0,0.23474725,0.6319001,0.05229518,0.1516428,3,14,3393,3,0,1.2857143,0.4294724770642202,2635.9760611583283,0,0,541302504,12
12,4,48,1.0,0.0,0,4,5,0,17,0,0,4164,-24,-1,0,0.006756757,0,0.0,0.0,0.0,1.0,0,0.035714287,0.76964283,0.07857143,0.11989101,2,15,571,1,0,1.0,0.6160714285714286,141.67425569176885,0,0,407786128,12
147,8,1176,1.0,0.0,1,22,5,0,0,0,0,736,-1,-1,0,5.32198E-4,0,0.0,0.0,0.0,0.9765840220385675,0,0.10756364,0.7712727,0.09898182,0.17527366,3,25,13763,1,0,1.3846154,0.38065454545454547,391.57974278863634,0,0,154900662,3
147,8,1176,1.0,0.0,1,22,5,0,0,0,0,736,-1,-1,0,5.32198E-4,0,0.0,0.0,0.0,0.9765840220385675,0,0.10756364,0.7712727,0.09898182,0.17527366,3,25,13763,1,0,1.3846154,0.38065454545454547,391.57974278863634,0,0,154900662,5
147,8,1176,1.0,0.0,1,22,5,0,0,0,0,736,-1,-1,0,5.32198E-4,0,0.0,0.0,0.0,0.9765840220385675,0,0.10756364,0.7712727,0.09898182,0.17527366,3,25,13763,1,0,1.3846154,0.38065454545454547,391.57974278863634,0,0,154900662,11
53,9,477,1.0,0.0,0,20,5,0,23,0,0,8,-58,558662,0,0.032608695,0,-53.0,0.0,-1.0,1.0,1,0.17326652,0.7005012,0.38905105,2.8154643,3,24,18138,4,0,1.0,0.2904555430651464,491.67581872312275,0,0,790599460,12
21,5,105,1.0,0.0,1,4,4,0,26,0,0,551532,-397,-1,0,0.018867925,0,0.0,0.0,0.0,0.9607843137254902,1,0.002192021,0.8680403,0.32485753,0.6004862,2,29,2317,0,0,1.125,0.44234984655852694,549.6885819786121,0,0,496381132,12
0,0,0,0.6666666666666666,1.0,0,10,1,1,19,0,0,7675,6,-1,0,0.0054054055,0,0.0,0.0,0.0,1.0,0,0.098684214,0.70230263,0.098684214,0.19543974,9,19,630,0,0,1.0,0.7154605263157895,190.17142857142858,0,0,152433757,5
0,0,0,0.6666666666666666,1.0,0,10,1,1,19,0,0,7675,6,-1,0,0.0054054055,0,0.0,0.0,0.0,1.0,0,0.098684214,0.70230263,0.098684214,0.19543974,9,19,630,0,0,1.0,0.7154605263157895,190.17142857142858,0,0,152433757,11
41,4,164,1.0,0.0,0,22,3,0,0,0,0,4274,-779,-1,0,0.0012674271,0,0.0,0.0,0.0,1.0,0,0.07578794,0.752839,0.10839862,0.19062367,3,36,16467,18,0,0,0.424408014571949,0.0,0,0,613488219,12
36,7,252,1.0,0.0,0,20,3,0,9,0,0,6,-1580,4,0,0.5294118,15,0.0,0.0,0.0,0.9942528735632183,0,0.13901399,0.7608438,0.08983172,0.1688572,4,21,8400,4,0,1.2222222,0.3916903409090909,1773.4575075987848,0,0,678000293,12
91,6,546,1.0,0.0,1,22,2,0,0,0,0,1447,-817,4,0,7.7851303E-4,0,0.0,0.0,0.0,0.9975490196078431,0,0.08218789,0.78177893,0.07508804,0.12026928,3,31,17814,21,0,1.0,0.3996287755216829,450.378354103514,0,0,585499197,3
13,3,39,1.0,0.0,1,11,6,0,27,0,0,2990,2,-1,0,0.003649635,0,0.0,0.0,0.0,0.9743589743589743,0,0.30635837,0.60115606,0.09248555,0.45714286,2,6,173,0,0,0,0.9595375722543352,0.0,0,0,563097814,2
5,2,10,1.0,0.0,0,21,4,1,27,0,0,270,-141,-1,0,0.025641026,0,0.0,0.0,0.0,0.9,0,0.086124405,0.7416268,0.10047847,0.18103448,2,12,230,1,0,1.0,0.8803827751196173,587.6869565217391,0,0,288554597,12
46,5,230,1.0,0.0,0,4,1,0,150,0,1,5,0,5,1,0.01142006,2,0.0,0.0,0.0,0.9994089834515366,0,0.032202467,0.79027575,0.114023946,0.17704226,3,48,21911,12,0,1.1875,0.29874370719760535,5842.078055495987,0,0,127041224,12
501,5,2505,1.0,0.001996007984031936,1,2,3,0,0,0,0,1216,-367,-1,0,0.00952381,0,0.0,0.0,0.0,1.0,0,0.18110007,0.8702996,0.09923191,0.16819893,4,39,27526,5,0,1.0,0.3935786829747734,0.0,0,0,21189768,6
73,6,438,1.0,0.0,0,23,7,1,113,0,1,251,0,251,1,0.02008032,0,0.0,0.0,0.0,0.9984848484848485,0,0.19658494,0.7043199,0.07472271,0.17256488,3,43,6773,12,0,1.0,0.40159883720930234,1731.717211678545,0,0,243298689,12
0,0,0,1.0,1.0,0,16,5,1,97,0,0,41246,199,-1,0,0.0051282053,0,0.0,0.0,0.0,1.0,0,0.11615892,0.7290219,0.0659184,0.12052117,3,22,5647,5,0,1.0,0.26892252894033836,485.3555485405873,0,0,787130654,12
5,3,15,1.0,0.0,1,19,4,0,13,0,0,118,233,-1,0,0.003164557,0,0.0,0.0,0.0,0.9230769230769231,0,0.011029412,0.74264705,0.125,0.2060606,2,12,244,1,0,1.0,0.8676470588235294,1684.6838407494142,0,0,455423259,3
14,2,28,1.0,0.0,1,20,1,0,23,0,0,1441,-34,-1,0,0.006451613,0,0.0,0.0,0.0,0.9821428571428572,0,0.109161794,0.79922026,0.09259259,0.15497553,3,16,1115,1,0,1.0,0.4678988326848249,873.9970104633779,0,0,303194983,4
14,2,28,1.0,0.0,1,20,1,0,23,0,0,1441,-34,-1,0,0.006451613,0,0.0,0.0,0.0,0.9821428571428572,0,0.109161794,0.79922026,0.09259259,0.15497553,3,16,1115,1,0,1.0,0.4678988326848249,873.9970104633779,0,0,303194983,11
27,2,54,1.0,0.0,1,22,2,0,7,0,0,129,47,-1,0,2.9832937E-4,0,0.0,0.0,0.0,0.9953703703703703,0,0.011818779,0.7946487,0.12573868,0.19135648,2,26,6313,0,0,1.5,0.4861724758631975,1706.6666666666665,0,0,460852655,5
27,2,54,1.0,0.0,1,22,2,0,7,0,0,129,47,-1,0,2.9832937E-4,0,0.0,0.0,0.0,0.9953703703703703,0,0.011818779,0.7946487,0.12573868,0.19135648,2,26,6313,0,0,1.5,0.4861724758631975,1706.6666666666665,0,0,460852655,11
0,0,0,1.0,1.0,0,12,3,0,107,0,0,1952,-33,3186,0,0.018192155,2,0.0,0.0,0.0,1.0,0,0.051987767,0.764526,0.113149844,0.18877551,2,17,891,0,0,1.0,0.6391437308868502,6034.924849401039,0,0,350384254,12
1,6,6,1.0,0.0,0,17,5,1,122,0,0,944,0,-1,2,0.008,0,0.0,0.0,0.0,0.9166666666666667,0,0.06423358,0.74452555,0.08175182,0.13658537,2,57,624,12,0,1.125,0.7007299270072993,3048.87082728592,0,0,241161111,12
0,0,0,1.0,1.0,0,17,1,0,160,0,1,295,0,295,2,0.2038835,9,0.0,0.0,0.0,1.0,0,0.060653187,0.7122862,0.115085535,0.21449275,2,43,485,3,0,1.0,0.5349922239502333,6423.35670103092,0,0,456039812,12
9,3,27,1.0,0.0,0,12,1,0,10,0,0,40,377,0,0,0.0030674846,0,0.0,0.0,0.0,0.9545454545454546,0,0.0,0.7582418,0.12912089,0.20524018,2,13,363,0,0,1.0,0.7417582417582418,53.59779614325069,0,0,48832221,12
32,4,128,1.0,0.0,0,5,4,0,16,0,0,425,0,0,0,0.015625,0,0.0,0.0,0.0,1.0,0,0.18946302,0.76697063,0.10131712,0.21276596,2,11,987,0,0,0,0.47416413373860183,0.0,0,0,428705685,12
241,8,1928,1.0,0.029045643153526972,0,15,2,0,25,0,1,2574,9176,2574,0,0.38986015,66,56.0,7.0,0.0,0.9981303034661297,0,0.2035044,0.7586964,0.084768385,0.18019584,35,52,22722,6,0,1.0285715,0.2928772833149442,17603.13347687966,0,0,509620044,12
18,8,144,1.0,0.0,0,14,5,1,30,0,1,2958,53,2958,0,0.7610063,0,0.0,0.0,0.0,0.9990842490842491,0,0.13650927,0.7247892,0.1203204,0.25711712,14,28,11910,0,0,1.0,0.30630178257594776,445.52659229938814,0,0,672885032,12
0,0,0,1.0,1.0,0,4,3,0,12,0,0,741,3003,3046,0,0.3580247,0,0.0,0.0,0.0,1.0,0,0.097222224,0.7824074,0.11805555,0.20816326,3,15,409,3,0,1.0,0.6990740740740741,959.2312108004675,0,0,323836267,12
1,1,1,1.0,0.0,1,0,2,0,0,0,1,2,22942,2,0,0.004010695,5,-7.0,-7.0,0.0,1.0,0,0.085024156,0.75652176,0.11835749,0.2139738,3,15,2337,3,0,0,0.4473429951690821,0.0,0,0,72504939,1
6,1,6,1.0,0.0,1,19,5,0,22,0,0,4363,12,-1,0,0.0012820513,0,0.0,0.0,0.0,0.9583333333333334,0,0.17812644,0.7221966,0.15689895,0.40524435,10,53,2167,2,0,1.0,0.4265584970111016,267.93170281495156,0,0,566896668,12
